Node,word,frequency_word,shortest_path,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,Class_degree_centralitylow,Class_degree_centralitymedium,Class_degree_centralityhigh,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_closeness_centralitylow,Class_closeness_centralitymedium,Class_closeness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
304,ie,1,"[626, 615, 373, 539, 304]",0.004310344827586207,0.00014029368300542928,0.27742899850523167,0.036407944856890466,0.008552557740890308,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
887,manage,0,"[626, 615, 373, 539, 179, 887]",0.004310344827586207,9.306579072892207e-05,0.2809567060248259,0.031746031746031744,0.008518294088759003,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
720,kp,7,"[626, 652, 751, 423, 720]",0.014008620689655173,0.004532625464036681,0.27676707426185504,0.031608776877972186,0.008484355993275256,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0
126,problem,3,"[626, 615, 841, 190, 126]",0.034482758620689655,0.041644241483429496,0.31748203900102634,0.0032642089093702004,0.00848294690311416,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
224,transform,0,"[626, 615, 170, 527, 122, 224]",0.004310344827586207,5.9688654292877096e-05,0.27718040621266427,0.04531726941806902,0.008426258248106446,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
95,across,3,"[626, 615, 373, 840, 95]",0.01293103448275862,0.01181704266632695,0.3113049312311305,0.008124041161540311,0.008396612314060279,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
611,along,1,"[626, 615, 373, 30, 261, 611]",0.004310344827586207,0.00031253168614739065,0.2703962703962704,0.029382306509541916,0.008228003198966816,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
740,multiply,0,"[626, 615, 373, 465, 740]",0.008620689655172414,0.005779575793034642,0.28474992328935256,0.010956206752223484,0.008212215661055311,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
214,anurag,1,"[626, 652, 155, 245, 214]",0.004310344827586207,0.002277057833613228,0.2761904761904762,0.025872389284879945,0.00788706430818443,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
286,loglogzdzn,2,"[626, 615, 373, 621, 620, 286]",0.003232758620689655,0.0,0.16993224684123787,0.0942824443356054,0.007813282676369463,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
792,prominent,1,"[626, 615, 373, 539, 783, 792]",0.004310344827586207,9.242693973247584e-05,0.26682001150086254,0.03380889722138788,0.007798346343991143,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
27,psx,6,"[626, 615, 170, 527, 67, 27]",0.018318965517241378,0.003122704898804384,0.2702387885847408,0.011164501483179047,0.007729181375258809,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
654,thus,4,"[626, 615, 373, 465, 654]",0.017241379310344827,0.005433362066241043,0.29404309252217997,0.007863936743187359,0.007497122278429277,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
586,dxp,2,"[626, 615, 373, 539, 511, 586]",0.005387931034482759,0.00011510316157583209,0.2347584113331647,0.06264223020157414,0.007469114469131169,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
871,deal,1,"[626, 615, 170, 527, 122, 871]",0.004310344827586207,0.000156256897732379,0.26461362988309095,0.02944425354505315,0.007417694614945078,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
645,b,4,"[626, 615, 373, 30, 759, 645]",0.017241379310344827,0.014137871206279852,0.27079077910709076,0.004968191309440376,0.007391859530133089,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
806,discrete,2,"[626, 615, 646, 579, 302, 806]",0.005387931034482759,0.0008380086135418083,0.251831750339213,0.03104686714185594,0.007281775333298973,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
734,low,0,"[626, 615, 646, 734]",0.020474137931034482,0.011069489917342116,0.27884615384615385,0.007729449348121724,0.007228524688889688,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
38,integral,1,"[626, 615, 373, 458, 251, 38]",0.008620689655172414,0.0037237550617316415,0.27892996693718064,0.012346804506623931,0.007170237233359078,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
513,bring,0,"[626, 652, 92, 241, 513]",0.004310344827586207,0.00015193239524017918,0.27031750655403436,0.02731944103418578,0.007126643391357364,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
352,logn,4,"[626, 652, 751, 423, 352]",0.010775862068965518,0.0016413884755898003,0.28641975308641976,0.024616339036412867,0.007048854172247857,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
861,ri,0,"[626, 615, 170, 527, 122, 861]",0.004310344827586207,0.00036787989882004817,0.26118772867998874,0.02944425354505315,0.006926039322626086,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
502,iwhose,1,"[626, 615, 373, 30, 261, 502]",0.004310344827586207,3.4504271418283336e-05,0.26976744186046514,0.04319245690720166,0.0069072872886984165,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
880,ip,2,"[626, 652, 751, 423, 880]",0.008620689655172414,0.0029603923144066757,0.2736655853730463,0.023043111454084244,0.006897153612501691,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
469,curve,2,"[626, 615, 170, 527, 469]",0.011853448275862068,0.00805942735930617,0.28518746158574065,0.010265631854901846,0.0068452106981396026,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
12,parameter,2,"[626, 615, 373, 539, 12]",0.0075431034482758615,0.0015686936932429992,0.2818098997874279,0.015963002720134904,0.006789345565647179,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
146,eitanimfn,1,"[626, 615, 646, 579, 302, 146]",0.003232758620689655,0.00019863394634913172,0.2523796573293446,0.0563388815079609,0.006780905772352299,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
875,bidimensional,1,"[626, 615, 373, 539, 274, 875]",0.004310344827586207,0.00020634237583563533,0.2577061927242433,0.023809523809523808,0.006751385174264892,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
687,get,1,"[626, 615, 373, 30, 107, 687]",0.004310344827586207,0.0001661403746338711,0.26461362988309095,0.02731944103418578,0.006592358416204762,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
767,coincide,0,"[626, 615, 373, 539, 767]",0.004310344827586207,0.0001134236429363132,0.2640113798008535,0.025872389284879945,0.006565909211413068,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
778,state,0,"[626, 615, 373, 30, 476, 778]",0.004310344827586207,0.00010964719034349876,0.25863991081382387,0.023809523809523808,0.006547007056874991,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
445,easily,1,"[626, 615, 373, 458, 442, 445]",0.004310344827586207,4.379002548246712e-05,0.27334315169366713,0.03380889722138788,0.006517395695958226,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
551,see,2,"[626, 652, 751, 423, 551]",0.00646551724137931,0.00021230000760554492,0.25410733844468786,0.03034770253768012,0.006405418442858141,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
928,polar,4,"[626, 615, 646, 500, 928]",0.014008620689655173,0.008826810699885154,0.30257580697750247,0.011667770063356162,0.006326827920971047,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
717,correspondingly,1,"[626, 615, 373, 539, 717]",0.004310344827586207,1.5499262235117607e-06,0.24700558956614319,0.031746031746031744,0.006283244455454706,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
738,analyze,0,"[626, 652, 751, 903, 738]",0.008620689655172414,0.0020965367178862695,0.2960127591706539,0.014047484778732777,0.0062682488128663295,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
660,fn,4,"[626, 615, 373, 840, 660]",0.016163793103448277,0.005654419886777786,0.2916404776869893,0.009088292154004307,0.006262758786413392,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
620,logzdz,2,"[626, 615, 373, 621, 620]",0.00646551724137931,0.0015958949018616744,0.2547351084271205,0.043601042550176626,0.006145782456738189,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
520,yaxis,1,"[626, 615, 373, 30, 261, 520]",0.004310344827586207,0.00030573393131561266,0.2689075630252101,0.023809523809523808,0.00603720266427449,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
124,soretn,1,"[626, 615, 373, 621, 306, 124]",0.004310344827586207,0.00047763581602614435,0.2567791920309906,0.0944175305370429,0.005827722507270779,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
715,gauss,1,"[626, 615, 373, 621, 514, 715]",0.003232758620689655,0.00011923650444425303,0.2420448617631716,0.04884193083693671,0.0056677363215842875,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
84,work,2,"[626, 615, 373, 465, 663, 84]",0.008620689655172414,0.0014867232797380326,0.27431274017144547,0.012346804506623935,0.005651350221208222,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
362,incentivised,2,"[626, 615, 373, 573, 362]",0.0075431034482758615,0.0007176605031075477,0.2743938497930219,0.02317855043817456,0.005475550519289213,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
496,issue,3,"[626, 615, 373, 465, 56, 496]",0.014008620689655173,0.00385967259172175,0.2755344418052256,0.010572861914671047,0.005360608393106161,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
366,origin,3,"[626, 615, 841, 190, 366]",0.01293103448275862,0.011762547621606547,0.28146800121322413,0.007826350722844927,0.005315104199475322,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
94,paper,3,"[626, 615, 646, 734, 94]",0.01293103448275862,0.010539900295452218,0.28606658446362515,0.007236400160372011,0.005244523911141237,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
314,inexpensive,1,"[626, 615, 373, 458, 322, 314]",0.004310344827586207,0.0001918594144331599,0.2614821076359538,0.028471436920382533,0.005239903148791166,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
194,lnandimtn,1,"[626, 615, 373, 621, 306, 194]",0.003232758620689655,0.0007370422244766057,0.2302158273381295,0.07825372006293613,0.0051836987009461705,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
681,character,1,"[626, 615, 373, 681]",0.004310344827586207,0.00017977012554527111,0.2752892316819935,0.023809523809523808,0.005173394500602457,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
93,optimum,1,"[626, 615, 646, 500, 93]",0.003232758620689655,0.0,0.256,0.05587050952047216,0.005158957607206466,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
451,omicron,1,"[626, 615, 170, 451]",0.003232758620689655,3.07942062903507e-05,0.21289286533608626,0.04884193083693671,0.005147062034950045,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
777,size,6,"[626, 615, 373, 840, 65, 777]",0.020474137931034482,0.006434098543585696,0.2640113798008535,0.006700587136000826,0.005094347582695115,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
584,acm,3,"[626, 652, 256, 584]",0.01293103448275862,0.013231513341010475,0.2798552472858866,0.00668103971853887,0.004990219241317284,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
198,plicate,0,"[626, 615, 373, 539, 545, 198]",0.004310344827586207,0.00020833710004738792,0.2779275232105421,0.031746031746031744,0.0049814141157660564,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
100,climb,0,"[626, 615, 170, 527, 123, 100]",0.004310344827586207,8.146788652363861e-05,0.26552217453505006,0.04319245690720166,0.004969311263754385,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
131,go,0,"[626, 615, 373, 458, 442, 131]",0.004310344827586207,6.881279142197132e-05,0.2723803933078955,0.025872389284879945,0.004874783769645905,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
376,include,1,"[626, 615, 373, 30, 530, 376]",0.008620689655172414,0.0008278263510218068,0.2892768079800499,0.01574816505084162,0.0048745720823547755,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
178,commonly,2,"[626, 615, 841, 505, 178]",0.008620689655172414,0.0014107151833205563,0.28668520234785294,0.01020408163265306,0.004868337889789787,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
529,florea,1,"[626, 615, 170, 527, 122, 529]",0.004310344827586207,0.00041431671082133226,0.2606009547879809,0.023809523809523808,0.0048403715242373085,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
79,increase,1,"[626, 615, 373, 458, 251, 79]",0.004310344827586207,0.00029182720863606565,0.27063283756197143,0.023809523809523808,0.004804920048757785,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
923,logzdzpierf,1,"[626, 615, 373, 621, 306, 923]",0.004310344827586207,0.0003053015939844182,0.25320600272851296,0.07372562289767193,0.004777062637136868,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
393,focus,1,"[626, 615, 373, 30, 536, 393]",0.004310344827586207,0.0004696000906738441,0.27094890510948905,0.023809523809523808,0.004763139900851181,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
482,iximfn,2,"[626, 615, 373, 465, 482]",0.00646551724137931,0.0008106990587002399,0.2777611493564801,0.030193302597915448,0.004739105194439925,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
265,tanp,1,"[626, 652, 751, 423, 102, 265]",0.004310344827586207,0.00047109950576208103,0.24491950382686725,0.069099007942702,0.004650563078446173,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
471,available,2,"[626, 615, 373, 621, 306, 471]",0.00646551724137931,0.00021140428489635016,0.20802510647836808,0.03444152029764454,0.004571869504286699,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
151,bound,2,"[626, 615, 841, 151]",0.014008620689655173,0.004381915831083339,0.2575631418262559,0.013442360853534016,0.004570305189619204,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
379,interface,2,"[626, 615, 170, 527, 122, 379]",0.008620689655172414,0.010386340250595413,0.26552217453505006,0.01020408163265306,0.0045118055747514,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
184,describes,1,"[626, 615, 170, 527, 184]",0.004310344827586207,0.00010926825625274256,0.2671272308578008,0.023809523809523808,0.004466048307956889,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
279,require,0,"[626, 652, 751, 903, 279]",0.004310344827586207,0.00031924788327412305,0.2693759071117562,0.023809523809523808,0.004461481768447675,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
578,dedicate,0,"[626, 615, 373, 458, 251, 578]",0.004310344827586207,0.00040382949473940935,0.2640865110984633,0.023809523809523808,0.004396782955869102,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
149,necessary,2,"[626, 615, 646, 500, 149]",0.008620689655172414,0.0006216048393760664,0.2807866868381241,0.014047484778732775,0.004390561382087067,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
425,let,1,"[626, 652, 751, 423, 425]",0.0075431034482758615,0.0012721252348761739,0.24179260031266284,0.011927258616541663,0.004372188445064465,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
639,subtend,1,"[626, 615, 373, 465, 391, 639]",0.00646551724137931,0.00016222204508867304,0.2456326098464796,0.032126247690893325,0.004230531764442654,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
359,sec,1,"[626, 652, 92, 409, 807, 359]",0.003232758620689655,0.0,0.27537091988130563,0.061068604791477334,0.004214850055882237,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
630,cosph,2,"[626, 652, 751, 423, 630]",0.008620689655172414,0.0017860066417223872,0.2761904761904762,0.01619020765270365,0.0041735768643490915,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
32,imfn,4,"[626, 615, 373, 539, 511, 32]",0.010775862068965518,0.002074738096318505,0.256,0.02060712224261422,0.004140184265519628,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
863,mitigate,1,"[626, 615, 373, 30, 103, 863]",0.004310344827586207,0.0006092880630952059,0.2719812426729191,0.023809523809523808,0.0041299330620529606,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
66,execu,1,"[626, 615, 373, 30, 536, 66]",0.004310344827586207,0.00048445540385071975,0.28327228327228327,0.025872389284879945,0.0040666403613686675,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
655,logzdzn,1,"[626, 615, 373, 621, 306, 655]",0.004310344827586207,0.0006821772014541508,0.2585678461967122,0.06882593346645914,0.004043048221129499,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
594,assist,0,"[626, 652, 155, 245, 594]",0.004310344827586207,0.00032412497149292096,0.2641616851693709,0.023809523809523808,0.003998257084963763,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
904,coincides,1,"[626, 615, 373, 30, 536, 904]",0.004310344827586207,7.734824250713519e-05,0.2619988706945229,0.023809523809523808,0.003955814774484101,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
400,nlogn,1,"[626, 652, 751, 423, 400]",0.004310344827586207,0.000815538945365504,0.2688296639629201,0.02793525476023608,0.003942157977523802,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
411,potential,2,"[626, 615, 646, 500, 411]",0.008620689655172414,0.002926395226049018,0.2752892316819935,0.017006802721088433,0.003941507477075559,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
845,solution,1,"[626, 615, 373, 539, 340, 845]",0.008620689655172414,0.0045792777970192254,0.2746374667061261,0.013605442176870748,0.003938081156186642,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
603,clature,1,"[626, 615, 170, 527, 603]",0.004310344827586207,0.00012719862319542956,0.2603085553997195,0.023809523809523808,0.003925003844352546,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
278,world,1,"[626, 615, 373, 539, 711, 278]",0.004310344827586207,0.00011148948528151975,0.25685026293938557,0.023809523809523808,0.0038804236225493485,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
653,intricacy,1,"[626, 615, 373, 465, 56, 653]",0.004310344827586207,0.00023944689778544338,0.26582641077055286,0.02731944103418578,0.003827837486824633,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
838,specific,3,"[626, 615, 646, 500, 838]",0.011853448275862068,0.0015069048924911314,0.28146800121322413,0.013246411471406375,0.00382571787248301,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
143,inequality,1,"[626, 615, 373, 621, 306, 143]",0.004310344827586207,0.00047776434508390876,0.2584238373712058,0.06174415198162395,0.0038121390063919573,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
883,tan,2,"[626, 615, 373, 465, 391, 883]",0.00646551724137931,0.001354530554027118,0.23985525975704317,0.03018988865171158,0.0038112169356078595,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
440,improvisation,1,"[626, 652, 92, 409, 807, 440]",0.004310344827586207,0.00029673707736058304,0.28215262997871693,0.023809523809523808,0.003776590886189346,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
631,solve,3,"[626, 615, 841, 190, 631]",0.017241379310344827,0.0063306112136122025,0.29320695102685623,0.005952380952380954,0.0037722681116049363,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
787,instantiate,0,"[626, 615, 373, 573, 787]",0.004310344827586207,0.00015582780425320056,0.2688296639629201,0.02793525476023608,0.003768709618092904,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
718,ixsinphxgn,1,"[626, 615, 373, 465, 663, 718]",0.004310344827586207,0.00024787767198180687,0.26906349666570023,0.028471436920382533,0.003758055197046144,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
348,q,3,"[626, 615, 373, 465, 482, 348]",0.008620689655172414,0.0025957527498422566,0.2675122513692707,0.024419035415990165,0.003733898700983778,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
159,loglogkn,1,"[626, 652, 751, 423, 102, 159]",0.004310344827586207,0.00021281955452409642,0.23703703703703705,0.04174067842601773,0.0036749474543538736,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
506,alternate,1,"[626, 615, 373, 539, 545, 506]",0.004310344827586207,0.0001745932199875435,0.25403777716944975,0.03380889722138788,0.0036444042823834955,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
417,name,0,"[626, 615, 373, 539, 545, 417]",0.004310344827586207,1.3561854455727909e-06,0.2523796573293446,0.03968253968253968,0.0036280300153060134,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
289,computer,5,"[626, 652, 92, 289]",0.020474137931034482,0.017806203210214283,0.2807017543859649,0.00658079907089032,0.0036262983845368577,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
589,schlep,1,"[626, 615, 373, 840, 642, 589]",0.004310344827586207,0.00020369061228927662,0.27016011644832605,0.02731944103418578,0.003607959790320518,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
497,ni,0,"[626, 615, 646, 579, 407, 497]",0.005387931034482759,5.7916075499844094e-05,0.22116301239275502,0.031046867141855932,0.003573969739433747,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0
605,hard,0,"[626, 615, 646, 500, 605]",0.004310344827586207,0.0010580250511792184,0.2579210672595887,0.023809523809523808,0.003540061158780369,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
794,rgnb,1,"[626, 615, 373, 465, 794]",0.004310344827586207,0.00029267962395290904,0.2684408446630026,0.023809523809523808,0.0035319710551233105,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
785,minimal,1,"[626, 615, 373, 30, 536, 785]",0.004310344827586207,0.0021352483302826187,0.2649157864687411,0.023809523809523808,0.0035236201530781156,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
171,always,1,"[626, 615, 841, 190, 171]",0.004310344827586207,0.0008144047351628786,0.2895475819032761,0.023809523809523808,0.003494290127119453,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
859,loglogk,2,"[626, 615, 373, 458, 322, 859]",0.0075431034482758615,0.0005175056607089836,0.253551912568306,0.025383489545604026,0.0033524008668114553,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
432,algorithmists,1,"[626, 615, 373, 30, 107, 432]",0.004310344827586207,0.00017636419343631916,0.26288951841359776,0.025872389284879945,0.0033435192220039782,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
918,vertical,1,"[626, 615, 373, 539, 503, 918]",0.004310344827586207,4.01967987952968e-05,0.24615384615384617,0.025872389284879945,0.003334688625431622,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
409,application,1,"[626, 652, 92, 409]",0.008620689655172414,0.002644260384482252,0.28936700966635487,0.01020408163265306,0.003332689813780352,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
498,nlognin,1,"[626, 652, 751, 423, 498]",0.004310344827586207,0.0009275290073992017,0.26720414627123523,0.02793525476023608,0.0033051453583451016,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
402,growth,5,"[626, 615, 373, 31, 402]",0.016163793103448277,0.009842149215069276,0.2844008581060374,0.010091947908446775,0.003292096141644642,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
894,hypothesis,2,"[626, 615, 373, 30, 536, 894]",0.0075431034482758615,0.006296774386004103,0.2682856316854582,0.015963002720134904,0.0032882446352494768,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
170,de,2,"[626, 615, 170]",0.008620689655172414,0.0035093678569715183,0.2561413193486061,0.01663225025456568,0.0032454378339855927,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
697,lconstant,1,"[626, 615, 170, 527, 277, 697]",0.004310344827586207,0.0013025145385627919,0.2696890438825923,0.025872389284879945,0.003178009753871119,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
328,nfor,1,"[626, 615, 373, 458, 322, 328]",0.004310344827586207,6.953880148199325e-05,0.25929030455434476,0.023809523809523808,0.0031700438647744274,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
446,pose,0,"[626, 615, 373, 30, 530, 446]",0.008620689655172414,0.0017411294781119083,0.28215262997871693,0.015109692416011592,0.003145491955396808,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
398,computation,2,"[626, 652, 92, 59, 398]",0.01293103448275862,0.0062410530206172335,0.2895475819032761,0.007215007215007215,0.003141036545928804,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
448,break,0,"[626, 615, 373, 30, 536, 448]",0.004310344827586207,0.002111718046932541,0.26393629124004553,0.023809523809523808,0.0031322797621440406,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
751,constraint,1,"[626, 652, 751]",0.01293103448275862,0.010366733240736859,0.2834453268173488,0.00740254044003959,0.0031191123850671213,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
377,k,6,"[626, 615, 610, 468, 309, 377]",0.015086206896551723,0.0036717966763273858,0.24293193717277486,0.014853171926163459,0.0031179836340808438,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
610,list,2,"[626, 615, 610]",0.00646551724137931,0.0006059139783001388,0.21871317464058448,0.02152305761804641,0.0030817726548465463,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
561,anuragduttaresearchgmailcom,1,"[626, 615, 373, 30, 536, 561]",0.004310344827586207,0.004103693361228934,0.2649157864687411,0.025872389284879945,0.003072848294112717,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
142,knuth,1,"[626, 615, 170, 142]",0.004310344827586207,0.0008387971914123336,0.24185561636695335,0.023809523809523808,0.0030556743014301616,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
239,tntn,1,"[626, 615, 373, 465, 794, 239]",0.004310344827586207,0.00011153812378215872,0.25121819166215487,0.023809523809523808,0.00304587004729078,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
204,ah,1,"[626, 615, 170, 527, 661, 569, 204]",0.003232758620689655,0.0001485931382526083,0.24022780222624904,0.039997493647456285,0.002994199395076434,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
141,proceeding,0,"[626, 615, 373, 30, 536, 141]",0.010775862068965518,0.011272503782097622,0.26468910439247006,0.011174101904094434,0.002989061097541007,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
786,distance,1,"[626, 615, 373, 465, 786]",0.004310344827586207,0.0005587336854577711,0.26689675007190106,0.025872389284879945,0.0029715225889503116,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
501,zfn,1,"[626, 652, 751, 423, 501]",0.004310344827586207,0.0002105387175357108,0.26674331704512794,0.02731944103418578,0.0029540058257045395,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
650,amount,1,"[626, 615, 373, 30, 536, 650]",0.004310344827586207,0.0003313747167980546,0.2608940118077031,0.023809523809523808,0.002930996223047664,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
453,great,0,"[626, 615, 373, 30, 536, 453]",0.004310344827586207,0.00045839659640759846,0.2627406568516421,0.023809523809523808,0.0029299893419404053,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
919,necessitate,0,"[626, 615, 373, 30, 536, 919]",0.004310344827586207,0.000753791605768146,0.2627406568516421,0.023809523809523808,0.002924803208422355,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
478,zero,1,"[626, 615, 170, 527, 478]",0.004310344827586207,0.00017977678767211358,0.2490606548577563,0.023809523809523808,0.0029199757943735765,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
902,effective,2,"[626, 615, 373, 30, 536, 902]",0.008620689655172414,0.010319167719206187,0.2689075630252101,0.01020408163265306,0.0028947163683396256,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
69,limit,0,"[626, 615, 373, 840, 69]",0.011853448275862068,0.004384603425666609,0.2807017543859649,0.010649008874003779,0.002882570782880227,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
